%%% 
%%% SNP-D.txt
%%%
%%% COL1: unique individual name
%%% COL2: fluorescent value of dye 1
%%% COL3: fluorescent value of dye 2
%%% COL4: classification code [-1:unknown; 0:NTC; 1:homo1; 2:homo2; 3:hetero]
%%%
%%% (c) 2006 RIKEN GSC. All Rights Reserved. 
%%%
mouse_E353	-0.0086843	0.19976	-1
mouse_E354	-0.0086239	0.17803	-1
mouse_E355	-0.0022685	0.18033	-1
mouse_E356	0.031013	0.12706	-1
mouse_E357	0.03091	0.34133	-1
mouse_E358	0.020525	0.46592	-1
mouse_E359	0.040238	0.21527	-1
mouse_E360	-0.024059	0.29077	-1
mouse_E361	0.21139	0.14209	-1
mouse_E362	0.12729	0.042056	-1
mouse_E363	0.083946	0.14617	-1
mouse_E364	0.12753	0.065243	-1
mouse_E365	0.088658	0.1389	-1
mouse_E366	0.046901	0.022863	-1
mouse_E367	0.059528	0.04643	-1
mouse_E368	0.31606	-0.64966	-1
mouse_E369	0.053045	0.13646	-1
mouse_E370	0.084623	0.030445	-1
mouse_E371	0.056573	0.091685	-1
mouse_E372	0.092313	-0.015209	-1
mouse_E373	0.13043	0.0059839	-1
mouse_E374	0.058422	-0.037954	-1
mouse_E375	0.065605	0.04138	-1
mouse_E376	0.067581	0.019063	-1
mouse_E377	0.072661	0.12059	-1
mouse_E378	0.10736	0.13493	-1
mouse_E379	0.086447	0.26116	-1
mouse_E380	0.10099	0.15063	-1
mouse_E381	0.094694	0.12628	-1
mouse_E382	0.11515	1	-1
mouse_E383	0.15034	0.64831	-1
mouse_E384	0.14548	0.68633	-1
